Date,Open,High,Low,Close,Adj Close,Volume,filename
1996-11-29,2.25,2.325000047683716,2.25,2.325000047683716,0.7080098390579224,20000,data_file_EICHERMOT.csv
1996-12-02,2.325000047683716,2.325000047683716,2.200000047683716,2.2300000190734863,0.6790802478790283,43000,data_file_EICHERMOT.csv
1996-12-03,2.2249999046325684,2.2249999046325684,2.150000095367432,2.164999961853028,0.659286618232727,47000,data_file_EICHERMOT.csv
1996-12-04,2.0999999046325684,2.200000047683716,2.025000095367432,2.200000047683716,0.6699446439743042,184000,data_file_EICHERMOT.csv
1996-12-05,2.1549999713897705,2.3499999046325684,2.150000095367432,2.3350000381469727,0.7110550999641418,81000,data_file_EICHERMOT.csv
1996-12-06,2.325000047683716,2.325000047683716,2.2699999809265137,2.2699999809265137,0.6912611126899719,54000,data_file_EICHERMOT.csv
1996-12-09,2.299999952316284,2.299999952316284,2.240000009536743,2.2950000762939453,0.698874294757843,115000,data_file_EICHERMOT.csv
1996-12-10,2.289999961853028,2.309999942779541,2.275000095367432,2.299999952316284,0.7003969550132751,133000,data_file_EICHERMOT.csv
1996-12-11,2.3499999046325684,2.4600000381469727,2.3499999046325684,2.4600000381469727,0.7491199374198914,14000,data_file_EICHERMOT.csv
1996-12-12,2.4100000858306885,2.424999952316284,2.3499999046325684,2.3499999046325684,0.71562260389328,43000,data_file_EICHERMOT.csv
1996-12-13,2.299999952316284,2.325000047683716,2.299999952316284,2.325000047683716,0.7080098390579224,9000,data_file_EICHERMOT.csv
1996-12-16,2.3399999141693115,2.345000028610229,2.289999961853028,2.299999952316284,0.7003969550132751,15000,data_file_EICHERMOT.csv
1996-12-17,2.3399999141693115,2.3399999141693115,2.305000066757202,2.319999933242798,0.7064874172210693,33000,data_file_EICHERMOT.csv
1996-12-18,2.450000047683716,2.450000047683716,2.325000047683716,2.3299999237060547,0.7095324397087097,21000,data_file_EICHERMOT.csv
1996-12-19,2.359999895095825,2.400000095367432,2.3499999046325684,2.384999990463257,0.7262808084487915,27000,data_file_EICHERMOT.csv
1996-12-20,2.549999952316284,2.549999952316284,2.424999952316284,2.470000028610229,0.7521653771400452,43000,data_file_EICHERMOT.csv
1996-12-23,2.5,2.555000066757202,2.4800000190734863,2.4800000190734863,0.7552106380462646,27000,data_file_EICHERMOT.csv
1996-12-24,2.5,2.5,2.400000095367432,2.470000028610229,0.7521653771400452,27000,data_file_EICHERMOT.csv
1996-12-25,2.470000028610229,2.470000028610229,2.470000028610229,2.470000028610229,0.7521653771400452,0,data_file_EICHERMOT.csv
1996-12-26,2.569999933242798,2.6449999809265137,2.549999952316284,2.6449999809265137,0.8054562211036682,32000,data_file_EICHERMOT.csv
1996-12-27,2.6449999809265137,2.6449999809265137,2.6449999809265137,2.6449999809265137,0.8054562211036682,0,data_file_EICHERMOT.csv
1996-12-30,2.6449999809265137,2.6449999809265137,2.6449999809265137,2.6449999809265137,0.8054562211036682,0,data_file_EICHERMOT.csv
1996-12-31,2.5999999046325684,2.8299999237060547,2.5999999046325684,2.734999895095825,0.8328629732131958,99000,data_file_EICHERMOT.csv
1997-01-01,2.8499999046325684,2.900000095367432,2.8499999046325684,2.900000095367432,0.8831088542938232,6000,data_file_EICHERMOT.csv
1997-01-02,3.0,3.1050000190734863,3.0,3.0999999046325684,0.9440130591392516,68000,data_file_EICHERMOT.csv
1997-01-03,3.049999952316284,3.0999999046325684,2.884999990463257,3.009999990463257,0.9166061282157898,73000,data_file_EICHERMOT.csv
1997-01-06,3.0,3.0799999237060547,2.9600000381469727,2.9749999046325684,0.905948042869568,52000,data_file_EICHERMOT.csv
1997-01-07,2.924999952316284,2.9749999046325684,2.900000095367432,2.944999933242798,0.8968125581741333,49000,data_file_EICHERMOT.csv
1997-01-08,3.0999999046325684,3.150000095367432,3.0999999046325684,3.1050000190734863,0.9455356001853944,74000,data_file_EICHERMOT.csv
1997-01-09,3.049999952316284,3.055000066757202,3.0,3.0,0.9135607481002808,49000,data_file_EICHERMOT.csv
1997-01-10,3.0999999046325684,3.0999999046325684,3.0350000858306885,3.0850000381469727,0.9394450783729552,46000,data_file_EICHERMOT.csv
1997-01-13,2.950000047683716,3.039999961853028,2.900000095367432,3.0350000858306885,0.9242191910743712,76000,data_file_EICHERMOT.csv
1997-01-14,2.934999942779541,2.9749999046325684,2.900000095367432,2.944999933242798,0.8968125581741333,37000,data_file_EICHERMOT.csv
1997-01-15,3.049999952316284,3.150000095367432,2.9549999237060547,3.1050000190734863,0.9455356001853944,37000,data_file_EICHERMOT.csv
1997-01-16,3.255000114440918,3.2950000762939453,3.025000095367432,3.075000047683716,0.9363999962806702,58000,data_file_EICHERMOT.csv
1997-01-17,2.9049999713897705,3.0,2.900000095367432,3.0,0.9135607481002808,22000,data_file_EICHERMOT.csv
1997-01-20,2.944999933242798,2.944999933242798,2.789999961853028,2.789999961853028,0.8496115207672119,30000,data_file_EICHERMOT.csv
1997-01-21,2.7950000762939453,2.7950000762939453,2.650000095367432,2.674999952316284,0.814592182636261,57000,data_file_EICHERMOT.csv
1997-01-22,2.700000047683716,2.825000047683716,2.650000095367432,2.690000057220459,0.8191596865653992,20000,data_file_EICHERMOT.csv
1997-01-23,2.690000057220459,2.690000057220459,2.690000057220459,2.690000057220459,0.8191596865653992,0,data_file_EICHERMOT.csv
1997-01-24,2.690000057220459,2.690000057220459,2.650000095367432,2.6700000762939453,0.8130693435668945,15000,data_file_EICHERMOT.csv
1997-01-27,2.625,2.734999895095825,2.625,2.6449999809265137,0.8054562211036682,10000,data_file_EICHERMOT.csv
1997-01-28,2.650000095367432,2.6549999713897705,2.615000009536743,2.619999885559082,0.7978432774543762,396000,data_file_EICHERMOT.csv
1997-01-29,2.674999952316284,2.674999952316284,2.625,2.650000095367432,0.8069790005683899,22000,data_file_EICHERMOT.csv
1997-01-30,2.575000047683716,2.650000095367432,2.575000047683716,2.619999885559082,0.7978432774543762,14000,data_file_EICHERMOT.csv
1997-01-31,2.549999952316284,2.575000047683716,2.450000047683716,2.5,0.7613008618354797,15000,data_file_EICHERMOT.csv
1997-02-03,2.450000047683716,2.450000047683716,2.400000095367432,2.450000047683716,0.7460748553276062,15000,data_file_EICHERMOT.csv
1997-02-04,2.5,2.549999952316284,2.3499999046325684,2.400000095367432,0.7308488488197327,35000,data_file_EICHERMOT.csv
1997-02-05,2.414999961853028,2.450000047683716,2.400000095367432,2.4049999713897705,0.7323715686798096,20000,data_file_EICHERMOT.csv
1997-02-06,2.400000095367432,2.434999942779541,2.400000095367432,2.414999961853028,0.7354166507720947,11000,data_file_EICHERMOT.csv
1997-02-07,2.400000095367432,2.450000047683716,2.400000095367432,2.434999942779541,0.7415069937705994,7000,data_file_EICHERMOT.csv
1997-02-10,2.5,2.565000057220459,2.5,2.565000057220459,0.7810945510864258,5000,data_file_EICHERMOT.csv
1997-02-11,2.539999961853028,2.539999961853028,2.450000047683716,2.490000009536743,0.7582556009292603,20000,data_file_EICHERMOT.csv
1997-02-12,2.565000057220459,2.5999999046325684,2.559999942779541,2.595000028610229,0.7902302742004395,24000,data_file_EICHERMOT.csv
1997-02-13,2.490000009536743,2.549999952316284,2.490000009536743,2.5299999713897705,0.7704366445541382,6000,data_file_EICHERMOT.csv
1997-02-14,2.525000095367432,2.549999952316284,2.5,2.5,0.7613008618354797,45000,data_file_EICHERMOT.csv
1997-02-17,2.450000047683716,2.5199999809265137,2.450000047683716,2.484999895095825,0.7567329406738281,18000,data_file_EICHERMOT.csv
1997-02-18,2.430000066757202,2.539999961853028,2.424999952316284,2.5,0.7613008618354797,26000,data_file_EICHERMOT.csv
1997-02-19,2.450000047683716,2.559999942779541,2.450000047683716,2.559999942779541,0.7795718908309937,34000,data_file_EICHERMOT.csv
1997-02-20,2.5199999809265137,2.549999952316284,2.5199999809265137,2.5199999809265137,0.7673911452293396,34000,data_file_EICHERMOT.csv
1997-02-21,2.549999952316284,2.559999942779541,2.4749999046325684,2.559999942779541,0.7795718908309937,17000,data_file_EICHERMOT.csv
1997-02-24,2.509999990463257,2.549999952316284,2.509999990463257,2.509999990463257,0.7643458247184753,20000,data_file_EICHERMOT.csv
1997-02-25,2.5,2.565000057220459,2.470000028610229,2.539999961853028,0.7734817266464233,51000,data_file_EICHERMOT.csv
1997-02-26,2.549999952316284,2.549999952316284,2.525000095367432,2.525000095367432,0.7689138650894165,248000,data_file_EICHERMOT.csv
1997-02-27,2.549999952316284,2.680000066757202,2.549999952316284,2.674999952316284,0.814592182636261,8000,data_file_EICHERMOT.csv
1997-02-28,2.674999952316284,2.674999952316284,2.674999952316284,2.674999952316284,0.814592182636261,0,data_file_EICHERMOT.csv
1997-03-03,2.799999952316284,3.0,2.700000047683716,3.0,0.9135607481002808,43000,data_file_EICHERMOT.csv
1997-03-04,2.825000047683716,2.950000047683716,2.799999952316284,2.815000057220459,0.857224702835083,29000,data_file_EICHERMOT.csv
1997-03-05,2.950000047683716,2.950000047683716,2.8499999046325684,2.875,0.8754960894584656,27000,data_file_EICHERMOT.csv
1997-03-06,2.775000095367432,2.900000095367432,2.75,2.75,0.8374310731887817,24000,data_file_EICHERMOT.csv
1997-03-07,2.75,2.75,2.75,2.75,0.8374310731887817,0,data_file_EICHERMOT.csv
1997-03-10,2.75,2.75,2.609999895095825,2.6549999713897705,0.8085014820098877,18000,data_file_EICHERMOT.csv
1997-03-11,2.5199999809265137,2.640000104904175,2.5199999809265137,2.549999952316284,0.776526927947998,32000,data_file_EICHERMOT.csv
1997-03-12,2.575000047683716,2.575000047683716,2.5299999713897705,2.575000047683716,0.7841398119926453,4000,data_file_EICHERMOT.csv
1997-03-13,2.525000095367432,2.575000047683716,2.5199999809265137,2.575000047683716,0.7841398119926453,5000,data_file_EICHERMOT.csv
1997-03-14,2.549999952316284,2.75,2.549999952316284,2.7049999237060547,0.8237276077270508,36000,data_file_EICHERMOT.csv
1997-03-17,2.619999885559082,2.650000095367432,2.609999895095825,2.609999895095825,0.7947980761528015,9000,data_file_EICHERMOT.csv
1997-03-18,2.5999999046325684,2.6600000858306885,2.5999999046325684,2.6050000190734863,0.7932755351066589,16000,data_file_EICHERMOT.csv
1997-03-19,2.625,2.625,2.625,2.625,0.7993658781051636,1000,data_file_EICHERMOT.csv
1997-03-20,2.549999952316284,2.569999933242798,2.549999952316284,2.569999933242798,0.7826172113418579,10000,data_file_EICHERMOT.csv
1997-03-21,2.549999952316284,2.549999952316284,2.5,2.509999990463257,0.7643458247184753,16000,data_file_EICHERMOT.csv
1997-03-24,2.509999990463257,2.509999990463257,2.509999990463257,2.509999990463257,0.7643458247184753,0,data_file_EICHERMOT.csv
1997-03-25,2.5,2.5,2.430000066757202,2.430000066757202,0.7399843335151672,14000,data_file_EICHERMOT.csv
1997-03-26,2.5199999809265137,2.5199999809265137,2.430000066757202,2.450000047683716,0.7460748553276062,7000,data_file_EICHERMOT.csv
1997-03-27,2.450000047683716,2.450000047683716,2.400000095367432,2.400000095367432,0.7308488488197327,5000,data_file_EICHERMOT.csv
1997-03-28,2.400000095367432,2.400000095367432,2.400000095367432,2.400000095367432,0.7308488488197327,0,data_file_EICHERMOT.csv
1997-03-31,2.25,2.25,2.25,2.25,0.685170590877533,3000,data_file_EICHERMOT.csv
1997-04-01,2.150000095367432,2.25,2.150000095367432,2.25,0.685170590877533,32000,data_file_EICHERMOT.csv
1997-04-02,2.240000009536743,2.325000047683716,2.240000009536743,2.325000047683716,0.7080098390579224,18000,data_file_EICHERMOT.csv
1997-04-03,2.275000095367432,2.3499999046325684,2.275000095367432,2.3499999046325684,0.71562260389328,2000,data_file_EICHERMOT.csv
1997-04-04,2.299999952316284,2.299999952316284,2.2100000381469727,2.255000114440918,0.6866933703422546,9000,data_file_EICHERMOT.csv
1997-04-07,2.2149999141693115,2.259999990463257,2.2149999141693115,2.259999990463257,0.6882159113883972,13000,data_file_EICHERMOT.csv
1997-04-08,2.259999990463257,2.259999990463257,2.259999990463257,2.259999990463257,0.6882159113883972,0,data_file_EICHERMOT.csv
1997-04-09,2.400000095367432,2.400000095367432,2.400000095367432,2.400000095367432,0.7308488488197327,2000,data_file_EICHERMOT.csv
1997-04-10,2.450000047683716,2.450000047683716,2.3499999046325684,2.3499999046325684,0.71562260389328,5000,data_file_EICHERMOT.csv
1997-04-11,2.2149999141693115,2.2149999141693115,2.2149999141693115,2.2149999141693115,0.6745124459266663,2000,data_file_EICHERMOT.csv
1997-04-14,2.2149999141693115,2.2149999141693115,2.2149999141693115,2.2149999141693115,0.6745124459266663,0,data_file_EICHERMOT.csv
1997-04-15,2.25,2.2950000762939453,2.2149999141693115,2.2799999713897705,0.6943063139915466,17000,data_file_EICHERMOT.csv
1997-04-16,2.2799999713897705,2.2799999713897705,2.2799999713897705,2.2799999713897705,0.6943063139915466,0,data_file_EICHERMOT.csv
1997-04-17,2.234999895095825,2.440000057220459,2.2300000190734863,2.375,0.7232356667518616,40000,data_file_EICHERMOT.csv
1997-04-18,2.375,2.375,2.375,2.375,0.7232356667518616,0,data_file_EICHERMOT.csv
1997-04-21,2.494999885559082,2.494999885559082,2.414999961853028,2.470000028610229,0.7521653771400452,72000,data_file_EICHERMOT.csv
1997-04-22,2.494999885559082,2.5,2.359999895095825,2.380000114440918,0.7247583270072937,44000,data_file_EICHERMOT.csv
1997-04-23,2.3550000190734863,2.375,2.3499999046325684,2.3499999046325684,0.71562260389328,5000,data_file_EICHERMOT.csv
1997-04-24,2.299999952316284,2.299999952316284,2.2300000190734863,2.2300000190734863,0.6790802478790283,17000,data_file_EICHERMOT.csv
1997-04-25,2.200000047683716,2.200000047683716,2.184999942779541,2.184999942779541,0.6653768420219421,6000,data_file_EICHERMOT.csv
1997-04-28,2.200000047683716,2.200000047683716,2.174999952316284,2.174999952316284,0.6623318195343018,6000,data_file_EICHERMOT.csv
1997-04-29,2.150000095367432,2.200000047683716,2.1050000190734863,2.130000114440918,0.648628294467926,33000,data_file_EICHERMOT.csv
1997-04-30,2.220000028610229,2.220000028610229,2.150000095367432,2.150000095367432,0.6547186374664307,30000,data_file_EICHERMOT.csv
1997-05-01,2.150000095367432,2.150000095367432,2.150000095367432,2.150000095367432,0.6547186374664307,0,data_file_EICHERMOT.csv
1997-05-02,2.0999999046325684,2.184999942779541,2.0999999046325684,2.150000095367432,0.6547186374664307,6000,data_file_EICHERMOT.csv
1997-05-05,2.0999999046325684,2.200000047683716,2.0999999046325684,2.130000114440918,0.648628294467926,14000,data_file_EICHERMOT.csv
1997-05-06,2.075000047683716,2.075000047683716,2.009999990463257,2.009999990463257,0.61208575963974,33000,data_file_EICHERMOT.csv
1997-05-07,2.049999952316284,2.140000104904175,2.049999952316284,2.0999999046325684,0.6394926905632019,20000,data_file_EICHERMOT.csv
1997-05-08,2.190000057220459,2.190000057220459,2.075000047683716,2.0850000381469727,0.6349247694015503,11000,data_file_EICHERMOT.csv
1997-05-09,2.119999885559082,2.119999885559082,2.0999999046325684,2.0999999046325684,0.6394926905632019,11000,data_file_EICHERMOT.csv
1997-05-12,2.075000047683716,2.075000047683716,2.0299999713897705,2.0299999713897705,0.6181761622428894,32000,data_file_EICHERMOT.csv
1997-05-13,2.0999999046325684,2.0999999046325684,1.924999952316284,1.9600000381469729,0.5968600511550903,34000,data_file_EICHERMOT.csv
1997-05-14,1.924999952316284,2.0799999237060547,1.924999952316284,2.0799999237060547,0.6334022283554077,32000,data_file_EICHERMOT.csv
1997-05-15,2.049999952316284,2.0999999046325684,2.009999990463257,2.0999999046325684,0.6394926905632019,9000,data_file_EICHERMOT.csv
1997-05-16,2.0999999046325684,2.119999885559082,2.0899999141693115,2.119999885559082,0.6455830335617065,5000,data_file_EICHERMOT.csv
1997-05-19,2.015000104904175,2.059999942779541,2.015000104904175,2.055000066757202,0.6257893443107605,29000,data_file_EICHERMOT.csv
1997-05-20,1.950000047683716,2.0799999237060547,1.950000047683716,2.069999933242798,0.6303571462631226,36000,data_file_EICHERMOT.csv
1997-05-21,2.0,2.0999999046325684,2.0,2.0999999046325684,0.6394926905632019,17000,data_file_EICHERMOT.csv
1997-05-22,2.0999999046325684,2.130000114440918,2.065000057220459,2.125,0.6471056342124939,30000,data_file_EICHERMOT.csv
1997-05-23,2.075000047683716,2.200000047683716,2.005000114440918,2.095000028610229,0.6379700899124146,57000,data_file_EICHERMOT.csv
1997-05-26,2.200000047683716,2.240000009536743,2.174999952316284,2.2249999046325684,0.6775577664375305,31000,data_file_EICHERMOT.csv
1997-05-27,2.265000104904175,2.384999990463257,2.265000104904175,2.2850000858306885,0.695828914642334,87000,data_file_EICHERMOT.csv
1997-05-28,2.3499999046325684,2.375,2.25,2.25,0.685170590877533,57000,data_file_EICHERMOT.csv
1997-05-29,2.240000009536743,2.2950000762939453,2.240000009536743,2.2850000858306885,0.695828914642334,42000,data_file_EICHERMOT.csv
1997-05-30,2.2249999046325684,2.2699999809265137,2.164999961853028,2.2699999809265137,0.6912611126899719,22000,data_file_EICHERMOT.csv
1997-06-02,2.1449999809265137,2.194999933242798,2.115000009536743,2.115000009536743,0.644060492515564,19000,data_file_EICHERMOT.csv
1997-06-03,2.0999999046325684,2.109999895095825,2.0,2.0,0.6090405583381653,48000,data_file_EICHERMOT.csv
1997-06-04,2.0,2.025000095367432,1.975000023841858,2.015000104904175,0.6136084198951721,52000,data_file_EICHERMOT.csv
1997-06-05,2.0299999713897705,2.049999952316284,2.009999990463257,2.0450000762939453,0.622744083404541,38000,data_file_EICHERMOT.csv
1997-06-06,2.0450000762939453,2.049999952316284,2.025000095367432,2.025000095367432,0.6166536808013916,32000,data_file_EICHERMOT.csv
1997-06-09,2.069999933242798,2.069999933242798,1.924999952316284,1.9800000190734863,0.6029501557350159,101000,data_file_EICHERMOT.csv
1997-06-10,1.924999952316284,1.940000057220459,1.899999976158142,1.9149999618530276,0.583156406879425,98000,data_file_EICHERMOT.csv
1997-06-11,1.9450000524520876,1.9700000286102293,1.924999952316284,1.9700000286102293,0.5999048948287964,83000,data_file_EICHERMOT.csv
1997-06-12,1.9850000143051147,1.9850000143051147,1.899999976158142,1.919999957084656,0.5846790075302124,55000,data_file_EICHERMOT.csv
1997-06-13,1.899999976158142,1.9900000095367432,1.899999976158142,1.899999976158142,0.578588604927063,178000,data_file_EICHERMOT.csv
1997-06-16,1.899999976158142,1.940000057220459,1.809999942779541,1.8200000524520876,0.5542268753051758,52000,data_file_EICHERMOT.csv
1997-06-17,1.8550000190734863,1.909999966621399,1.774999976158142,1.784999966621399,0.5435687899589539,171000,data_file_EICHERMOT.csv
1997-06-18,1.870000004768372,1.875,1.850000023841858,1.870000004768372,0.5694530010223389,18000,data_file_EICHERMOT.csv
1997-06-19,1.924999952316284,1.9299999475479128,1.875,1.924999952316284,0.5862016081809998,30000,data_file_EICHERMOT.csv
1997-06-20,1.899999976158142,1.9850000143051147,1.8849999904632568,1.8849999904632568,0.5740206837654114,34000,data_file_EICHERMOT.csv
1997-06-23,1.899999976158142,1.919999957084656,1.899999976158142,1.9049999713897705,0.5801112055778503,20000,data_file_EICHERMOT.csv
1997-06-24,1.899999976158142,1.940000057220459,1.899999976158142,1.899999976158142,0.578588604927063,17000,data_file_EICHERMOT.csv
1997-06-25,1.934999942779541,1.950000047683716,1.9049999713897705,1.909999966621399,0.5816338062286377,34000,data_file_EICHERMOT.csv
1997-06-26,1.8600000143051147,1.9450000524520876,1.8600000143051147,1.8849999904632568,0.5740206837654114,26000,data_file_EICHERMOT.csv
1997-06-27,1.899999976158142,1.899999976158142,1.870000004768372,1.8799999952316284,0.5724981427192688,42000,data_file_EICHERMOT.csv
1997-06-30,1.8650000095367432,1.919999957084656,1.8650000095367432,1.919999957084656,0.5846790075302124,36000,data_file_EICHERMOT.csv
1997-07-01,2.0,2.0199999809265137,1.8849999904632568,1.8949999809265137,0.5770660042762756,131000,data_file_EICHERMOT.csv
1997-07-02,1.9800000190734863,1.9900000095367432,1.9149999618530276,1.934999942779541,0.5892468690872192,54000,data_file_EICHERMOT.csv
1997-07-03,1.9600000381469729,1.9600000381469729,1.924999952316284,1.9450000524520876,0.5922922492027283,39000,data_file_EICHERMOT.csv
1997-07-04,1.940000057220459,1.950000047683716,1.8600000143051147,1.875,0.570975661277771,120000,data_file_EICHERMOT.csv
1997-07-07,1.9450000524520876,1.9450000524520876,1.8799999952316284,1.9149999618530276,0.583156406879425,29000,data_file_EICHERMOT.csv
1997-07-08,1.830000042915344,1.919999957084656,1.830000042915344,1.8949999809265137,0.5770660042762756,70000,data_file_EICHERMOT.csv
1997-07-09,1.919999957084656,2.025000095367432,1.919999957084656,1.9850000143051147,0.604472815990448,263000,data_file_EICHERMOT.csv
1997-07-10,2.0999999046325684,2.125,2.0,2.049999952316284,0.6242665648460388,488000,data_file_EICHERMOT.csv
1997-07-11,2.005000114440918,2.0999999046325684,2.005000114440918,2.075000047683716,0.6318796277046204,128000,data_file_EICHERMOT.csv
1997-07-14,2.150000095367432,2.150000095367432,2.0,2.039999961853028,0.6212214231491089,175000,data_file_EICHERMOT.csv
1997-07-15,2.005000114440918,2.015000104904175,1.9700000286102293,1.995000004768372,0.6075181365013123,114000,data_file_EICHERMOT.csv
1997-07-16,2.115000009536743,2.134999990463257,2.0,2.005000114440918,0.6105632185935974,343000,data_file_EICHERMOT.csv
1997-07-17,1.975000023841858,2.0350000858306885,1.9600000381469729,1.975000023841858,0.6014276742935181,153000,data_file_EICHERMOT.csv
1997-07-18,1.975000023841858,1.975000023841858,1.975000023841858,1.975000023841858,0.6014276742935181,0,data_file_EICHERMOT.csv
1997-07-21,1.950000047683716,1.9900000095367432,1.850000023841858,1.9700000286102293,1.0083509683609009,112000,data_file_EICHERMOT.csv
1997-07-22,2.0799999237060547,2.0799999237060547,2.0,2.015000104904175,1.0313847064971924,507000,data_file_EICHERMOT.csv
1997-07-23,2.1600000858306885,2.1600000858306885,2.1600000858306885,2.1600000858306885,1.1056032180786133,36000,data_file_EICHERMOT.csv
1997-07-24,2.299999952316284,2.315000057220459,2.200000047683716,2.220000028610229,1.1363143920898438,528000,data_file_EICHERMOT.csv
1997-07-25,2.2100000381469727,2.25,2.150000095367432,2.174999952316284,1.1132808923721311,255000,data_file_EICHERMOT.csv
1997-07-28,2.200000047683716,2.2249999046325684,2.1549999713897705,2.220000028610229,1.1363143920898438,117000,data_file_EICHERMOT.csv
1997-07-29,2.259999990463257,2.2799999713897705,2.194999933242798,2.200000047683716,1.12607741355896,443000,data_file_EICHERMOT.csv
1997-07-30,2.2100000381469727,2.255000114440918,2.200000047683716,2.220000028610229,1.1363143920898438,243000,data_file_EICHERMOT.csv
1997-07-31,2.2300000190734863,2.2699999809265137,2.200000047683716,2.255000114440918,1.1542291641235352,243000,data_file_EICHERMOT.csv
1997-08-01,2.259999990463257,2.400000095367432,2.2249999046325684,2.345000028610229,1.2002960443496704,727000,data_file_EICHERMOT.csv
1997-08-04,2.400000095367432,2.509999990463257,2.400000095367432,2.509999990463257,1.2847518920898438,664000,data_file_EICHERMOT.csv
1997-08-05,2.549999952316284,2.634999990463257,2.5450000762939453,2.634999990463257,1.3487331867218018,145000,data_file_EICHERMOT.csv
1997-08-06,2.634999990463257,2.634999990463257,2.634999990463257,2.634999990463257,1.3487331867218018,12000,data_file_EICHERMOT.csv
1997-08-07,2.690000057220459,2.690000057220459,2.4549999237060547,2.4549999237060547,1.2565996646881104,732000,data_file_EICHERMOT.csv
1997-08-08,2.4749999046325684,2.5,2.430000066757202,2.4549999237060547,1.2565996646881104,241000,data_file_EICHERMOT.csv
1997-08-11,2.4600000381469727,2.4600000381469727,2.305000066757202,2.380000114440918,1.2182108163833618,253000,data_file_EICHERMOT.csv
1997-08-12,2.4200000762939453,2.4200000762939453,2.2249999046325684,2.3499999046325684,1.202855348587036,210000,data_file_EICHERMOT.csv
1997-08-13,2.25,2.3499999046325684,2.25,2.289999961853028,1.172144055366516,108000,data_file_EICHERMOT.csv
1997-08-14,2.275000095367432,2.289999961853028,2.2300000190734863,2.2699999809265137,1.1619070768356323,103000,data_file_EICHERMOT.csv
1997-08-15,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,1.1619070768356323,0,data_file_EICHERMOT.csv
1997-08-18,2.2300000190734863,2.2300000190734863,2.115000009536743,2.115000009536743,1.08256995677948,284000,data_file_EICHERMOT.csv
1997-08-19,2.115000009536743,2.140000104904175,1.975000023841858,1.9850000143051147,1.016028881072998,417000,data_file_EICHERMOT.csv
1997-08-20,2.0450000762939453,2.0450000762939453,1.9299999475479128,1.950000047683716,0.9981138706207277,220000,data_file_EICHERMOT.csv
1997-08-21,2.0,2.0,1.8899999856948853,1.924999952316284,0.985317587852478,229000,data_file_EICHERMOT.csv
1997-08-22,1.8899999856948853,1.919999957084656,1.7899999618530271,1.815000057220459,0.9290137887001038,406000,data_file_EICHERMOT.csv
1997-08-25,1.850000023841858,1.850000023841858,1.690000057220459,1.715000033378601,0.8778285384178162,1465000,data_file_EICHERMOT.csv
1997-08-26,1.690000057220459,1.7999999523162842,1.690000057220459,1.75,0.8957430720329285,545000,data_file_EICHERMOT.csv
1997-08-27,1.875,1.875,1.7999999523162842,1.850000023841858,0.9469286799430848,262000,data_file_EICHERMOT.csv
1997-08-28,1.875,1.875,1.7200000286102295,1.7200000286102295,0.8803876042366028,312000,data_file_EICHERMOT.csv
1997-08-29,1.7400000095367432,1.7450000047683716,1.600000023841858,1.690000057220459,0.8650321364402771,2029000,data_file_EICHERMOT.csv
1997-09-01,1.6749999523162842,1.684999942779541,1.6299999952316284,1.6449999809265137,0.8419986963272095,165000,data_file_EICHERMOT.csv
1997-09-02,1.649999976158142,1.649999976158142,1.600000023841858,1.6150000095367432,0.8266432285308838,239000,data_file_EICHERMOT.csv
1997-09-03,1.6349999904632568,1.6699999570846558,1.5800000429153442,1.6050000190734863,0.8215245008468628,427000,data_file_EICHERMOT.csv
1997-09-04,1.625,1.6349999904632568,1.4950000047683716,1.5750000476837158,0.8061689734458923,958000,data_file_EICHERMOT.csv
1997-09-05,1.6150000095367432,1.625,1.5800000429153442,1.625,0.8317616581916809,166000,data_file_EICHERMOT.csv
1997-09-08,1.6100000143051147,1.625,1.559999942779541,1.600000023841858,0.8189652562141418,63000,data_file_EICHERMOT.csv
1997-09-09,1.600000023841858,1.600000023841858,1.5499999523162842,1.5549999475479126,0.7959319353103638,165000,data_file_EICHERMOT.csv
1997-09-10,1.5800000429153442,1.625,1.5800000429153442,1.600000023841858,0.8189652562141418,40000,data_file_EICHERMOT.csv
1997-09-11,1.6399999856948853,1.6399999856948853,1.559999942779541,1.590000033378601,0.8138467669487,41000,data_file_EICHERMOT.csv
1997-09-12,1.5750000476837158,1.5750000476837158,1.5549999475479126,1.5750000476837158,0.8061689734458923,39000,data_file_EICHERMOT.csv
1997-09-15,1.5750000476837158,1.5750000476837158,1.5,1.5099999904632568,0.7728984355926514,50000,data_file_EICHERMOT.csv
1997-09-16,1.5099999904632568,1.5199999809265137,1.4249999523162842,1.4299999475479126,0.7319502234458923,207000,data_file_EICHERMOT.csv
1997-09-17,1.4299999475479126,1.4450000524520874,1.399999976158142,1.434999942779541,0.7345094680786133,49000,data_file_EICHERMOT.csv
1997-09-18,1.399999976158142,1.4249999523162842,1.399999976158142,1.4149999618530271,0.7242726683616638,155000,data_file_EICHERMOT.csv
1997-09-19,1.4249999523162842,1.434999942779541,1.4049999713897705,1.4299999475479126,0.7319502234458923,27000,data_file_EICHERMOT.csv
1997-09-22,1.375,1.3899999856948853,1.3550000190734863,1.3799999952316284,0.7063573002815247,56000,data_file_EICHERMOT.csv
1997-09-23,1.375,1.3949999809265137,1.3550000190734863,1.3600000143051147,0.6961206197738647,103000,data_file_EICHERMOT.csv
