Date,Open,High,Low,Close,Adj Close,Volume
2010-04-09,83.40001678466797,83.58751678466797,81.97502136230469,82.23751831054688,53.259910583496094,1663874
2010-04-12,81.82501983642578,82.8750228881836,81.07501983642578,81.33751678466797,52.67704772949219,641090
2010-04-13,80.6250228881836,81.90001678466797,80.55001831054688,80.8125228881836,52.337039947509766,897709
2010-04-15,81.3750228881836,81.67501831054688,80.47502136230469,80.73751831054688,52.28845977783203,1375878
2010-04-16,80.47502136230469,81.15001678466797,80.32501983642578,80.92501831054688,52.4099006652832,2557534
2010-04-19,80.55001831054688,80.92501831054688,79.87501525878906,80.66252136230469,52.23991012573242,1497862
2010-04-20,80.6250228881836,81.63751983642578,79.91252136230469,80.96251678466797,52.43418884277344,1997387
2010-04-21,81.0000228881836,83.40001678466797,80.92501831054688,82.53752136230469,53.454200744628906,3306247
2010-04-22,82.27501678466797,83.73751831054688,80.70001983642578,81.48751831054688,52.774200439453125,2443444
2010-04-23,81.7500228881836,82.5000228881836,81.30001831054688,82.23751831054688,53.259910583496094,918789
2010-04-26,82.5000228881836,83.51251983642578,82.27501678466797,82.80001831054688,53.624229431152344,903701
2010-04-27,82.6875228881836,85.98751831054688,82.57501983642578,84.9000244140625,54.9842529296875,8788528
2010-04-28,84.3750228881836,90.3750228881836,81.07501983642578,86.17501831054688,55.80999755859375,6745354
2010-04-29,85.42501831054688,85.42501831054688,82.20001983642578,82.83751678466797,53.64850616455078,3970955
2010-04-30,83.6250228881836,83.6250228881836,82.35002136230469,82.53752136230469,53.454200744628906,988850
2010-05-03,82.46251678466797,82.46251678466797,81.82501983642578,82.01251983642578,53.11420440673828,1167985
2010-05-04,82.05001831054688,82.46251678466797,80.36251831054688,80.6250228881836,52.21561813354492,784281
2010-05-05,80.2500228881836,80.77501678466797,79.65001678466797,80.4375228881836,52.09419631958008,1053338
2010-05-06,79.87501525878906,80.6250228881836,79.05001831054688,80.0625228881836,51.85132598876953,991723
2010-05-07,79.12501525878906,80.0625228881836,78.78752136230469,79.50001525878906,51.48700714111328,3932835
2010-05-10,79.72502136230469,81.48751831054688,79.65001678466797,81.07501983642578,52.50703430175781,841099
2010-05-11,81.67501831054688,81.67501831054688,79.83751678466797,80.0625228881836,51.85132598876953,628919
2010-05-12,80.70001983642578,80.73751831054688,79.57501983642578,80.13751983642578,51.8998908996582,949962
2010-05-13,80.6250228881836,81.45001983642578,79.87501525878906,81.26251983642578,52.628482818603516,1209319
2010-05-14,80.4375228881836,81.30001831054688,79.12501525878906,79.68751525878906,51.60844802856445,1283969
2010-05-17,78.75001525878906,79.42501831054688,77.28752136230469,77.73751831054688,50.345558166503906,1388731
2010-05-18,78.71251678466797,78.71251678466797,77.32501983642578,78.00001525878906,50.515560150146484,1020987
2010-05-19,78.00001525878906,78.00001525878906,76.57501983642578,77.02501678466797,49.884117126464844,1838016
2010-05-20,76.68751525878906,78.45001983642578,75.93751525878906,78.07501983642578,50.56414031982422,1587470
2010-05-21,75.86251831054688,78.15001678466797,75.26251983642578,77.51251983642578,50.19984817504883,1074018
2010-05-24,77.70001983642578,78.03752136230469,76.57501983642578,77.06251525878906,49.908409118652344,2856784
2010-05-25,76.50001525878906,76.68751525878906,75.03752136230469,75.67501831054688,49.00980758666992,1965854
2010-05-26,77.17501831054688,78.00001525878906,76.80001831054688,77.40001678466797,50.12697219848633,1255827
2010-05-27,78.37501525878906,78.37501525878906,75.15001678466797,76.01251983642578,49.228389739990234,3391852
2010-05-28,76.01251983642578,77.92501831054688,76.01251983642578,77.28752136230469,50.054141998291016,917679
2010-05-31,77.43751525878906,77.73751831054688,76.61251831054688,77.47502136230469,50.17555618286133,2971981
2010-06-01,78.75001525878906,78.75001525878906,77.13751983642578,78.03752136230469,50.53986358642578,1630258
2010-06-02,78.30001831054688,78.48751831054688,77.25001525878906,78.30001831054688,50.70985412597656,800798
2010-06-03,78.67501831054688,79.46251678466797,78.30001831054688,79.20001983642578,51.2927360534668,641495
2010-06-04,79.50001525878906,79.61251831054688,78.60002136230469,79.31251525878906,51.36558151245117,548074
2010-06-07,78.30001831054688,78.71251678466797,76.50001525878906,78.33751678466797,50.734134674072266,832717
2010-06-08,78.33751678466797,78.75001525878906,76.98751831054688,77.28752136230469,50.054141998291016,1027298
2010-06-09,77.28752136230469,77.88751983642578,76.61251831054688,76.83751678466797,49.76270294189453,1527707
2010-06-10,77.10002136230469,77.77501678466797,76.12501525878906,76.46251678466797,49.51982879638672,1559920
2010-06-11,76.87501525878906,77.25001525878906,75.90001678466797,76.05001831054688,49.25267028808594,1343578
2010-06-14,77.21251678466797,77.51251983642578,76.27501678466797,77.28752136230469,50.054141998291016,1275661
2010-06-15,77.32501983642578,77.62501525878906,76.87501525878906,77.47502136230469,50.17555618286133,785694
2010-06-16,77.47502136230469,78.15001678466797,76.80001831054688,76.98751831054688,49.859840393066406,967458
2010-06-17,76.98751831054688,77.51251983642578,76.68751525878906,77.13751983642578,49.95697784423828,496550
2010-06-18,76.95001983642578,77.92501831054688,76.42501831054688,77.13751983642578,49.95697784423828,833639
2010-06-21,77.40001678466797,77.81251525878906,77.13751983642578,77.55001831054688,50.2241325378418,848850
2010-06-22,77.62501525878906,77.81251525878906,76.57501983642578,76.95001983642578,49.83553695678711,854533
2010-06-23,76.50001525878906,77.13751983642578,76.42501831054688,76.72502136230469,49.68983459472656,1016515
2010-06-24,76.57501983642578,77.10002136230469,75.75001525878906,76.08751678466797,49.27695846557617,1747028
2010-06-25,75.82501983642578,76.65001678466797,75.67501831054688,76.01251983642578,49.228389739990234,1254633
2010-06-28,76.05001831054688,77.81251525878906,76.05001831054688,77.43751525878906,50.15126419067383,1800979
2010-06-29,77.81251525878906,78.56251525878906,76.57501983642578,76.91252136230469,49.81125259399414,1156707
2010-06-30,76.50001525878906,78.37501525878906,76.20001983642578,78.07501983642578,50.56414031982422,2031190
2010-07-01,77.77501678466797,78.03752136230469,76.87501525878906,77.43751525878906,50.15126419067383,1087739
2010-07-02,77.70001983642578,78.18751525878906,77.32501983642578,77.66252136230469,50.2969856262207,1150621
2010-07-05,77.25001525878906,77.92501831054688,75.00001525878906,76.57501983642578,49.592681884765625,1057233
2010-07-06,76.57501983642578,76.83751678466797,76.35002136230469,76.53752136230469,49.56840515136719,574154
2010-07-07,77.25001525878906,78.60002136230469,76.91252136230469,77.02501678466797,49.884117126464844,3074773
2010-07-08,78.00001525878906,78.00001525878906,76.38751983642578,76.50001525878906,49.54410171508789,1610886
2010-07-09,76.87501525878906,77.02501678466797,76.23751831054688,76.46251678466797,49.51982879638672,1557326
2010-07-12,76.61251831054688,76.87501525878906,75.52501678466797,75.71251678466797,49.03409194946289,3141428
2010-07-13,75.60002136230469,76.08751678466797,75.18751525878906,75.75001525878906,49.058380126953125,2832888
2010-07-14,76.42501831054688,76.50001525878906,75.33751678466797,75.52501678466797,48.912662506103516,2196376
2010-07-15,76.12501525878906,76.23751831054688,75.41252136230469,75.56251525878906,48.93695068359375,2664147
2010-07-16,76.08751678466797,76.08751678466797,75.00001525878906,75.26251983642578,48.742671966552734,982371
2010-07-19,74.32501983642578,76.05001831054688,74.32501983642578,75.03752136230469,48.59695053100586,2292072
2010-07-20,75.37501525878906,75.48751831054688,74.77501678466797,74.88751983642578,48.49979782104492,1681068
2010-07-21,75.26251983642578,75.26251983642578,74.70001983642578,74.92501831054688,48.52409362792969,1029857
2010-07-22,75.52501678466797,77.02501678466797,75.00001525878906,76.08751678466797,49.27695846557617,4364830
2010-07-23,76.80001831054688,76.80001831054688,75.45001983642578,75.75001525878906,49.058380126953125,1370115
2010-07-26,75.75001525878906,76.08751678466797,75.00001525878906,75.75001525878906,49.058380126953125,1409616
2010-07-27,75.11251831054688,76.35002136230469,75.11251831054688,75.86251831054688,49.13124465942383,2089430
2010-07-28,76.12501525878906,76.95001983642578,75.56251525878906,75.93751525878906,49.1798095703125,2399924
2010-07-29,75.15001678466797,76.46251678466797,74.81251525878906,75.26251983642578,48.742671966552734,1734571
2010-07-30,75.37501525878906,75.90001678466797,75.11251831054688,75.30001831054688,48.76694869995117,964099
2010-08-02,75.75001525878906,76.05001831054688,75.22502136230469,75.41252136230469,48.83980941772461,583926
2010-08-03,75.60002136230469,75.60002136230469,74.77501678466797,74.92501831054688,48.52409362792969,1281670
2010-08-04,75.37501525878906,75.37501525878906,73.98751831054688,75.11251831054688,48.6455192565918,1414838
2010-08-05,74.66252136230469,75.60002136230469,73.87501525878906,74.10002136230469,47.98978805541992,1131526
2010-08-06,74.43751525878906,75.93751525878906,74.25001525878906,74.66252136230469,48.35408020019531,2941632
2010-08-09,75.56251525878906,76.80001831054688,75.45001983642578,76.61251831054688,49.61697769165039,2366390
2010-08-10,77.21251678466797,77.21251678466797,75.78752136230469,76.12501525878906,49.30123519897461,1525195
2010-08-11,75.75001525878906,76.20001983642578,75.00001525878906,75.11251831054688,48.6455192565918,1037311
2010-08-12,74.70001983642578,75.15001678466797,74.62501525878906,74.81251525878906,48.45122528076172,559986
2010-08-13,75.26251983642578,76.65001678466797,74.73751831054688,76.42501831054688,49.495540618896484,2129127
2010-08-16,76.80001831054688,80.6250228881836,76.80001831054688,78.97502136230469,51.14702224731445,7828376
2010-08-17,79.83751678466797,80.47502136230469,78.45001983642578,78.75001525878906,51.00129699707031,3204581
2010-08-18,79.23751831054688,79.68751525878906,76.98751831054688,77.96251678466797,50.49127197265625,1531612
2010-08-19,79.50001525878906,79.50001525878906,77.36251831054688,78.26251983642578,50.685550689697266,1613008
2010-08-20,78.37501525878906,78.82501983642578,77.25001525878906,77.40001678466797,50.12697219848633,1012898
2010-08-23,77.77501678466797,78.67501831054688,76.72502136230469,78.26251983642578,50.685550689697266,1168995
2010-08-24,78.71251678466797,78.71251678466797,76.91252136230469,77.28752136230469,50.054141998291016,1064821
2010-08-25,76.87501525878906,78.00001525878906,76.76251983642578,77.28752136230469,50.054141998291016,1281398
2010-08-26,77.92501831054688,79.65001678466797,77.25001525878906,79.08751678466797,51.2198600769043,5114834
2010-08-27,79.42501831054688,79.87501525878906,77.77501678466797,78.26251983642578,50.685550689697266,2489046
2010-08-30,79.05001831054688,82.1250228881836,78.75001525878906,81.5625228881836,52.822776794433594,9449756
2010-08-31,81.67501831054688,83.0625228881836,80.6250228881836,81.60002136230469,52.8470458984375,5438761
2010-09-01,81.60002136230469,82.27501678466797,80.47502136230469,81.15001678466797,52.55561447143555,3079165
2010-09-02,81.82501983642578,81.82501983642578,80.28752136230469,80.70001983642578,52.264190673828125,1558208
2010-09-03,81.30001831054688,81.82501983642578,80.85002136230469,81.0000228881836,52.458465576171875,1519015
2010-09-06,80.2500228881836,81.60002136230469,80.2500228881836,81.03752136230469,52.48276138305664,1242781
2010-09-07,81.3750228881836,81.3750228881836,79.68751525878906,80.02501678466797,52.311161041259766,1773579
2010-09-08,80.02501678466797,80.32501983642578,79.31251525878906,79.87501525878906,52.21310806274414,1589720
2010-09-09,80.17501831054688,80.2500228881836,78.11251831054688,78.37501525878906,51.232582092285156,3244276
2010-09-13,79.35002136230469,79.87501525878906,78.63751983642578,79.16252136230469,51.74735641479492,1667276
2010-09-14,78.82501983642578,79.76251983642578,78.41252136230469,78.78752136230469,51.502227783203125,1572571
2010-09-15,78.78752136230469,80.47502136230469,78.78752136230469,80.13751983642578,52.384708404541016,2775221
2010-09-16,80.17501831054688,80.92501831054688,78.97502136230469,79.23751831054688,51.79638671875,1233889
2010-09-17,79.68751525878906,79.83751678466797,78.75001525878906,78.93751525878906,51.600303649902344,2999433
2010-09-20,79.35002136230469,79.68751525878906,79.05001831054688,79.23751831054688,51.79638671875,1243833
2010-09-21,79.91252136230469,80.2500228881836,78.97502136230469,79.23751831054688,51.79638671875,3126027
2010-09-22,79.31251525878906,80.10002136230469,78.97502136230469,79.38751983642578,51.894439697265625,1898022
2010-09-23,79.20001983642578,79.68751525878906,78.52501678466797,78.78752136230469,51.502227783203125,972035
2010-09-24,78.78752136230469,79.35002136230469,78.33751678466797,79.16252136230469,51.74735641479492,1659020
2010-09-27,80.32501983642578,80.32501983642578,78.97502136230469,79.38751983642578,51.894439697265625,1298265
2010-09-28,79.50001525878906,80.36251831054688,79.20001983642578,80.17501831054688,52.40922546386719,2307446
2010-09-29,80.32501983642578,82.83751678466797,80.32501983642578,81.48751831054688,53.26716995239258,8763348
2010-09-30,81.60002136230469,82.35002136230469,79.61251831054688,79.87501525878906,52.21310806274414,3927276
2010-10-01,80.17501831054688,81.9375228881836,80.17501831054688,81.3750228881836,53.19364547729492,2906396
2010-10-04,81.9375228881836,82.8750228881836,80.88751983642578,82.27501678466797,53.78195571899414,3412899
2010-10-05,82.27501678466797,84.45001983642578,82.20001983642578,83.92501831054688,54.86054229736328,7711815
2010-10-06,84.3750228881836,85.23751831054688,83.21251678466797,83.8125228881836,54.787017822265625,4481809
2010-10-07,83.8125228881836,84.30001831054688,81.30001831054688,81.9375228881836,53.56134033203125,4368828
2010-10-08,82.1250228881836,83.02501678466797,81.48751831054688,82.1250228881836,53.68391036987305,2154508
2010-10-11,83.70001983642578,83.8125228881836,82.1250228881836,82.42501831054688,53.88001251220703,2192507
2010-10-12,82.5000228881836,82.61251831054688,81.15001678466797,82.08751678466797,53.65940475463867,996047
2010-10-13,82.35002136230469,83.2500228881836,81.97502136230469,82.38751983642578,53.855491638183594,2089402
2010-10-14,82.80001831054688,83.10002136230469,79.50001525878906,80.21251678466797,52.43373489379883,4654657
2010-10-15,80.2500228881836,81.33751678466797,79.27501678466797,80.0625228881836,52.33566665649414,2869155
2010-10-18,81.30001831054688,81.52501678466797,79.35002136230469,80.0625228881836,52.33566665649414,1995803
2010-10-19,80.40001678466797,80.6250228881836,78.60002136230469,79.01251983642578,51.64930725097656,1879750
2010-10-20,79.35002136230469,79.68751525878906,77.81251525878906,78.18751525878906,51.110015869140625,1208409
2010-10-21,79.72502136230469,80.2500228881836,78.90001678466797,79.20001983642578,51.771873474121094,3808339
2010-10-22,80.21251678466797,81.60002136230469,79.27501678466797,80.17501831054688,52.40922546386719,5710333
2010-10-25,80.32501983642578,80.92501831054688,77.51251983642578,77.81251525878906,50.86489486694336,3280468
2010-10-26,78.00001525878906,78.30001831054688,76.35002136230469,76.65001678466797,50.104984283447266,2669879
2010-10-27,77.13751983642578,77.43751525878906,76.20001983642578,76.38751983642578,49.933380126953125,3244700
2010-10-28,77.02501678466797,77.02501678466797,74.40001678466797,74.96251678466797,49.00189208984375,9592108
2010-10-29,75.07501983642578,76.50001525878906,75.00001525878906,75.30001831054688,49.222511291503906,1917814
2010-11-01,75.60002136230469,76.27501678466797,75.22502136230469,75.48751831054688,49.34507751464844,2733061
2010-11-02,75.00001525878906,75.33751678466797,73.53752136230469,75.07501983642578,49.07541275024414,6541559
2010-11-03,75.00001525878906,75.45001983642578,74.28752136230469,75.33751678466797,49.247005462646484,4344440
2010-11-04,75.60002136230469,78.26251983642578,75.00001525878906,76.12501525878906,49.76177978515625,5683533
2010-11-08,72.93751525878906,74.55001831054688,72.22502136230469,73.76251983642578,48.21746063232422,17871443
2010-11-09,74.02501678466797,78.75001525878906,73.80001831054688,77.85002136230469,50.88939666748047,28164307
2010-11-10,78.00001525878906,78.93751525878906,76.23751831054688,76.50001525878906,50.00692367553711,17356956
2010-11-11,76.50001525878906,77.77501678466797,75.60002136230469,75.93751525878906,49.639225006103516,6979244
2010-11-12,75.63751983642578,76.46251678466797,74.25001525878906,74.66252136230469,48.80579376220703,6491530
2010-11-15,75.00001525878906,77.10002136230469,75.00001525878906,75.90001678466797,49.614715576171875,5086133
2010-11-16,76.31251525878906,76.31251525878906,74.92501831054688,75.11251831054688,49.09994125366211,4379789
2010-11-18,75.82501983642578,76.68751525878906,74.58751678466797,76.05001831054688,49.7127571105957,8773919
2010-11-19,75.37501525878906,77.43751525878906,75.22502136230469,76.42501831054688,49.9578971862793,9863280
2010-11-22,75.75001525878906,76.42501831054688,74.02501678466797,76.08751678466797,49.737281799316406,12119616
2010-11-23,74.32501983642578,75.30001831054688,72.75001525878906,73.83751678466797,48.266483306884766,22238247
2010-11-24,72.37501525878906,73.68751525878906,72.00001525878906,72.82501983642578,47.60464096069336,22121691
2010-11-25,71.25001525878906,72.93751525878906,69.97501373291016,72.41252136230469,47.334991455078125,222845437
2010-11-26,71.81251525878906,72.56251525878906,70.08751678466797,72.33751678466797,47.28596115112305,81002726
2010-11-29,71.81251525878906,72.00001525878906,69.75001525878906,70.38751983642578,46.01127624511719,35483937
2010-11-30,69.82501983642578,71.32501983642578,68.85001373291016,71.21251678466797,46.550567626953125,42285029
2010-12-01,70.95001983642578,72.93751525878906,70.80001831054688,72.63751983642578,47.48207092285156,37032774
2010-12-02,73.05001831054688,74.32501983642578,72.41252136230469,74.25001525878906,48.536136627197266,52343288
2010-12-03,74.25001525878906,75.26251983642578,72.93751525878906,74.85002136230469,48.928348541259766,52600185
2010-12-06,75.00001525878906,75.22502136230469,74.10002136230469,74.77501678466797,48.87930679321289,26992637
2010-12-07,74.21251678466797,74.62501525878906,73.57501983642578,74.21251678466797,48.511619567871094,16743470
2010-12-08,73.65001678466797,74.06251525878906,72.97502136230469,73.38751983642578,47.972320556640625,6518219
2010-12-09,73.35002136230469,73.68751525878906,71.25001525878906,71.70001983642578,46.8692512512207,14744488
2010-12-10,71.55001831054688,72.33751678466797,70.95001983642578,72.07501983642578,47.11437225341797,9492681
2010-12-13,72.07501983642578,73.68751525878906,71.96251678466797,73.42501831054688,47.99683380126953,7671394
2010-12-14,73.50001525878906,73.87501525878906,72.56251525878906,72.78752136230469,47.58013153076172,9377118
2010-12-15,72.75001525878906,72.97502136230469,72.18751525878906,72.48751831054688,47.38400650024414,5649674
2010-12-16,72.52501678466797,72.56251525878906,71.51251983642578,72.07501983642578,47.11437225341797,7588174
2010-12-20,71.81251525878906,72.82501983642578,71.62501525878906,71.88751983642578,46.99180603027344,9088413
2010-12-21,72.00001525878906,73.57501983642578,71.92501831054688,72.86251831054688,47.629154205322266,10270046
2010-12-22,73.05001831054688,73.72502136230469,72.86251831054688,73.46251678466797,48.021358489990234,8699161
2010-12-23,73.16252136230469,73.57501983642578,72.82501983642578,72.93751525878906,47.678165435791016,3458744
2010-12-24,72.37501525878906,73.50001525878906,72.37501525878906,73.31251525878906,47.92329025268555,3507492
2010-12-27,73.12501525878906,73.35002136230469,72.26251983642578,72.52501678466797,47.40853500366211,4131588
2010-12-28,72.37501525878906,72.71251678466797,71.92501831054688,72.11251831054688,47.13888931274414,4553909
2010-12-29,72.03752136230469,72.37501525878906,71.62501525878906,71.77501678466797,46.91826629638672,7736218
2010-12-30,71.77501678466797,73.16252136230469,70.98751831054688,72.45001983642578,47.35950469970703,23960999
2010-12-31,72.67501831054688,73.87501525878906,72.56251525878906,73.72502136230469,48.192962646484375,9156508
2011-01-03,73.83751678466797,74.06251525878906,73.38751983642578,73.72502136230469,48.192962646484375,4264858
2011-01-04,73.83751678466797,74.17501831054688,73.31251525878906,73.80001831054688,48.24197769165039,7409034
2011-01-05,73.80001831054688,74.13751983642578,73.27501678466797,73.57501983642578,48.094905853271484,4918432
2011-01-06,73.65001678466797,74.81251525878906,73.35002136230469,74.25001525878906,48.536136627197266,12687550
2011-01-07,74.25001525878906,74.92501831054688,72.86251831054688,73.38751983642578,47.972320556640625,11831861
2011-01-10,73.35002136230469,73.95001983642578,71.96251678466797,72.11251831054688,47.13888931274414,8810324
2011-01-11,72.60002136230469,73.50001525878906,71.40001678466797,72.03752136230469,47.08985900878906,6302135
2011-01-12,72.52501678466797,73.08751678466797,71.62501525878906,72.93751525878906,47.678165435791016,4017165
2011-01-13,72.90001678466797,73.08751678466797,72.33751678466797,72.56251525878906,47.43303298950195,4380002
2011-01-14,72.37501525878906,74.36251831054688,72.18751525878906,73.20001983642578,47.849769592285156,10214384
2011-01-17,72.37501525878906,73.50001525878906,71.73751831054688,73.31251525878906,47.92329025268555,7666998
2011-01-18,72.90001678466797,74.17501831054688,72.90001678466797,73.98751831054688,48.36454391479492,6393827
2011-01-19,73.38751983642578,74.25001525878906,73.05001831054688,73.42501831054688,47.99683380126953,6136229
2011-01-20,72.75001525878906,74.25001525878906,72.75001525878906,74.17501831054688,48.48710250854492,6085041
2011-01-21,73.68751525878906,74.25001525878906,73.42501831054688,74.13751983642578,48.462589263916016,5447629
2011-01-24,73.61251831054688,74.43751525878906,73.42501831054688,73.91252136230469,48.31550979614258,7935216
2011-01-25,74.25001525878906,74.58751678466797,73.53752136230469,73.80001831054688,48.24197769165039,4330674
2011-01-27,73.72502136230469,74.62501525878906,69.86251831054688,74.10002136230469,48.43808364868164,15981370
2011-01-28,73.87501525878906,74.10002136230469,71.40001678466797,72.41252136230469,47.334991455078125,9120976
2011-01-31,71.88751983642578,73.80001831054688,71.40001678466797,72.41252136230469,47.334991455078125,7779295
2011-02-01,72.75001525878906,73.20001983642578,71.62501525878906,71.73751831054688,46.89375305175781,4264364
2011-02-02,72.03752136230469,72.37501525878906,70.76251983642578,71.66251373291016,46.844722747802734,7319632
2011-02-03,71.62501525878906,74.21251678466797,71.28751373291016,73.98751831054688,48.36454391479492,6204251
2011-02-04,73.83751678466797,75.15001678466797,72.86251831054688,72.97502136230469,47.70268630981445,10189290
2011-02-07,73.01251983642578,73.87501525878906,72.37501525878906,73.35002136230469,47.947818756103516,7556771
2011-02-08,74.25001525878906,74.25001525878906,71.58751678466797,71.77501678466797,46.91826629638672,5226938
2011-02-09,72.75001525878906,72.90001678466797,71.06251525878906,71.92501831054688,47.01632308959961,11935703
2011-02-10,71.73751831054688,72.93751525878906,71.28751373291016,71.55001831054688,46.77119064331055,11280803
2011-02-11,72.37501525878906,73.12501525878906,71.81251525878906,72.30001831054688,47.51045227050781,12024084
2011-02-14,72.41252136230469,74.43751525878906,72.03752136230469,73.91252136230469,48.570068359375,7086236
2011-02-15,73.87501525878906,74.43751525878906,73.35002136230469,74.06251525878906,48.66863250732422,4989893
2011-02-16,73.83751678466797,74.10002136230469,73.65001678466797,73.95001983642578,48.594730377197266,2303110
2011-02-17,73.95001983642578,74.21251678466797,73.68751525878906,73.95001983642578,48.594730377197266,1808128
2011-02-18,73.95001983642578,74.25001525878906,72.90001678466797,73.57501983642578,48.348304748535156,5987131
2011-02-21,72.78752136230469,74.25001525878906,72.78752136230469,74.21251678466797,48.76721954345703,6809054
2011-02-22,73.87501525878906,74.17501831054688,73.35002136230469,73.83751678466797,48.52078628540039,4733661
2011-02-23,73.87501525878906,75.18751525878906,73.87501525878906,74.70001983642578,49.08757400512695,21406481
2011-02-24,74.62501525878906,75.00001525878906,72.67501831054688,73.68751525878906,48.422218322753906,10700874
2011-02-25,73.91252136230469,74.88751983642578,72.33751678466797,74.40001678466797,48.89042282104492,23966727
2011-02-28,75.22502136230469,78.30001831054688,73.27501678466797,74.21251678466797,48.76721954345703,96146837
2011-03-01,74.62501525878906,75.07501983642578,73.50001525878906,74.62501525878906,49.03827667236328,16571643
2011-03-03,73.91252136230469,75.67501831054688,73.91252136230469,74.47502136230469,48.93972396850586,9041772
2011-03-04,74.47502136230469,74.96251678466797,73.98751831054688,74.25001525878906,48.79185485839844,4348282
2011-03-07,74.17501831054688,74.17501831054688,72.07501983642578,73.53752136230469,48.32366180419922,5133822
2011-03-08,73.50001525878906,74.17501831054688,71.77501678466797,73.46251678466797,48.274375915527344,6224939
2011-03-09,73.50001525878906,73.87501525878906,73.20001983642578,73.53752136230469,48.32366180419922,3738069
2011-03-10,73.50001525878906,74.17501831054688,72.97502136230469,73.80001831054688,48.496150970458984,3722759
2011-03-11,73.12501525878906,73.95001983642578,73.12501525878906,73.53752136230469,48.32366180419922,4611188
2011-03-14,73.23751831054688,74.32501983642578,73.23751831054688,74.10002136230469,48.69328689575195,3557711
2011-03-15,73.38751983642578,73.68751525878906,72.78752136230469,73.31251525878906,48.17578887939453,5487062
2011-03-16,73.53752136230469,74.25001525878906,73.50001525878906,73.95001983642578,48.594730377197266,2661146
2011-03-17,73.35002136230469,73.91252136230469,73.35002136230469,73.76251983642578,48.47151184082031,3234388
2011-03-18,73.87501525878906,74.25001525878906,73.20001983642578,73.46251678466797,48.274375915527344,5710958
2011-03-21,73.35002136230469,73.57501983642578,72.93751525878906,73.05001831054688,48.0033073425293,2604791
2011-03-22,73.42501831054688,73.42501831054688,72.60002136230469,73.01251983642578,47.97865295410156,2652028
2011-03-23,73.01251983642578,73.76251983642578,72.82501983642578,73.08751678466797,48.027950286865234,4241333
2011-03-24,73.50001525878906,73.65001678466797,72.86251831054688,73.46251678466797,48.274375915527344,5855689
2011-03-25,73.65001678466797,73.80001831054688,73.16252136230469,73.61251831054688,48.3729248046875,6451943
2011-03-28,73.53752136230469,74.55001831054688,73.42501831054688,74.32501983642578,48.84114074707031,8632368
2011-03-29,74.32501983642578,75.26251983642578,74.06251525878906,74.85002136230469,49.18613815307617,6739004
2011-03-30,75.00001525878906,76.01251983642578,74.88751983642578,75.75001525878906,49.77753829956055,3624437
2011-03-31,75.75001525878906,77.13751983642578,75.22502136230469,76.42501831054688,50.221107482910156,11735578
2011-04-01,76.01251983642578,79.12501525878906,76.01251983642578,78.63751983642578,51.67500686645508,16586230
2011-04-04,78.15001678466797,80.4375228881836,78.15001678466797,79.42501831054688,52.1925048828125,7545608
2011-04-05,79.12501525878906,79.68751525878906,78.11251831054688,78.90001678466797,51.847511291503906,5814209
2011-04-06,78.75001525878906,80.17501831054688,78.48751831054688,78.78752136230469,51.77357482910156,4028837
2011-04-07,78.78752136230469,80.02501678466797,78.30001831054688,78.71251678466797,51.72429275512695,4416596
2011-04-08,78.78752136230469,79.08751678466797,77.70001983642578,78.67501831054688,51.69966125488281,2461522
2011-04-11,78.03752136230469,78.71251678466797,77.70001983642578,78.18751525878906,51.379295349121094,2070863
2011-04-13,77.32501983642578,79.35002136230469,77.28752136230469,78.93751525878906,51.872169494628906,4293832
2011-04-15,78.78752136230469,79.27501678466797,78.48751831054688,78.78752136230469,51.77357482910156,2045040
2011-04-18,78.75001525878906,79.61251831054688,77.88751983642578,78.15001678466797,51.35466384887695,2885124
2011-04-19,78.56251525878906,78.56251525878906,77.25001525878906,77.58751678466797,50.98503494262695,1598056
2011-04-20,78.56251525878906,78.56251525878906,77.32501983642578,78.18751525878906,51.379295349121094,2862677
2011-04-21,78.18751525878906,78.75001525878906,77.85002136230469,78.45001983642578,51.55181884765625,2853664
2011-04-25,78.00001525878906,79.05001831054688,78.00001525878906,78.41252136230469,51.527164459228516,1187802
2011-04-26,78.75001525878906,78.86251831054688,77.32501983642578,78.22502136230469,51.40394973754883,3293185
2011-04-27,78.37501525878906,78.75001525878906,77.81251525878906,78.26251983642578,51.42858123779297,2135098
2011-04-28,78.11251831054688,78.37501525878906,77.73751831054688,78.03752136230469,51.280738830566406,3868652
2011-04-29,78.03752136230469,79.12501525878906,77.73751831054688,78.41252136230469,51.527164459228516,2711281
2011-05-02,78.00001525878906,80.10002136230469,78.00001525878906,79.80001831054688,52.438934326171875,4298398
2011-05-03,79.50001525878906,79.87501525878906,77.70001983642578,78.00001525878906,51.256099700927734,2853501
2011-05-04,77.73751831054688,78.45001983642578,76.91252136230469,78.22502136230469,51.40394973754883,3033409
2011-05-05,78.00001525878906,78.22502136230469,75.60002136230469,76.38751983642578,50.19646453857422,3903564
2011-05-06,76.57501983642578,77.73751831054688,76.42501831054688,77.32501983642578,50.81251907348633,2229983
2011-05-09,77.36251831054688,77.85002136230469,76.87501525878906,77.02501678466797,50.61538314819336,2568007
2011-05-10,76.91252136230469,77.77501678466797,76.50001525878906,76.76251983642578,50.44290542602539,957402
2011-05-11,76.61251831054688,78.37501525878906,76.61251831054688,78.11251831054688,51.33003234863281,3880231
